origin,destination,hour,minute,day_of_week,route_id,travel_time,distance,traffic_delay,avg_speed,delay_ratio,is_best_route
Hadapsar,Hinjewadi,23,30,3,1,3130,31537,0,36.27258785942492,0.0,0
Hadapsar,Hinjewadi,23,30,3,2,3110,27020,0,31.277170418006428,0.0,0
Hadapsar,Hinjewadi,6,30,4,0,3033,26451,0,31.395845697329378,0.0,1
Hadapsar,Hinjewadi,6,30,4,1,3213,31518,0,35.31428571428572,0.0,0
Hadapsar,Hinjewadi,6,30,4,2,3180,27020,0,30.588679245283018,0.0,0
Hadapsar,Hinjewadi,7,30,4,0,3148,26451,0,30.248919949174077,0.0,1
Hadapsar,Hinjewadi,7,30,4,1,3376,31518,0,33.609241706161136,0.0,0
Hadapsar,Hinjewadi,7,30,4,2,3262,27020,0,29.819742489270386,0.0,0
Hadapsar,Hinjewadi,8,30,4,0,3224,29002,0,32.384367245657565,0.0,1
Hadapsar,Hinjewadi,8,30,4,1,3547,31518,0,31.988948407104594,0.0,0
Hadapsar,Hinjewadi,8,30,4,2,3337,27020,0,29.149535510937966,0.0,0
Hadapsar,Hinjewadi,9,30,4,0,3290,29002,0,31.734711246200607,0.0,1
Hadapsar,Hinjewadi,9,30,4,1,3667,31518,0,30.942132533406053,0.0,0
Hadapsar,Hinjewadi,9,30,4,2,3402,27020,0,28.592592592592595,0.0,0
Hadapsar,Hinjewadi,10,30,4,0,3388,29002,0,30.816765053128687,0.0,1
Hadapsar,Hinjewadi,10,30,4,1,3838,31605,0,29.645127670661807,0.0,0
Hadapsar,Hinjewadi,10,30,4,2,3500,27417,0,28.20034285714286,0.0,0
Hadapsar,Hinjewadi,11,30,4,0,3476,29002,0,30.036593785960875,0.0,1
Hadapsar,Hinjewadi,11,30,4,1,3983,31605,0,28.56590509666081,0.0,0
Hadapsar,Hinjewadi,11,30,4,2,3583,27329,0,27.458665922411388,0.0,0
Hadapsar,Hinjewadi,12,30,4,0,3499,29002,0,29.839154044012574,0.0,1
Hadapsar,Hinjewadi,12,30,4,1,4016,31605,0,28.33117529880478,0.0,0
Hadapsar,Hinjewadi,12,30,4,2,3579,26926,0,27.08398994132439,0.0,0
Hadapsar,Hinjewadi,13,30,4,0,3525,29002,0,29.619063829787233,0.0,1
Hadapsar,Hinjewadi,13,30,4,1,3997,31605,0,28.465849387040283,0.0,0
Hadapsar,Hinjewadi,13,30,4,2,3680,27835,0,27.22989130434783,0.0,0
Hadapsar,Hinjewadi,14,30,4,0,3591,29002,0,29.074686716791977,0.0,1
Hadapsar,Hinjewadi,14,30,4,1,4015,31605,0,28.338231631382317,0.0,0
Hadapsar,Hinjewadi,14,30,4,2,3646,27271,0,26.92693362589139,0.0,0
Hadapsar,Hinjewadi,15,30,4,0,3678,26926,0,26.35497553017944,0.0,1
Hadapsar,Hinjewadi,15,30,4,1,3875,26410,0,24.535741935483873,0.0,0
Hadapsar,Hinjewadi,15,30,4,2,4093,31605,0,27.798192035182016,0.0,0
Hadapsar,Hinjewadi,16,30,4,0,3764,29002,0,27.738363443145587,0.0,1
Hadapsar,Hinjewadi,16,30,4,1,4240,31605,0,26.83443396226415,0.0,0
Hadapsar,Hinjewadi,16,30,4,2,3792,27271,0,25.890189873417725,0.0,0
Hadapsar,Hinjewadi,17,30,4,0,3832,29002,0,27.246137787056366,0.0,1
Hadapsar,Hinjewadi,17,30,4,1,4350,31605,0,26.15586206896552,0.0,0
Hadapsar,Hinjewadi,17,30,4,2,3867,27271,0,25.388052754072923,0.0,0
Hadapsar,Hinjewadi,18,30,4,0,3768,29002,0,27.70891719745223,0.0,1
Hadapsar,Hinjewadi,18,30,4,1,4301,31605,0,26.453847942338992,0.0,0
Hadapsar,Hinjewadi,18,30,4,2,3838,27271,0,25.57988535695675,0.0,0
Hadapsar,Hinjewadi,19,30,4,0,3579,29002,0,29.17217099748533,0.0,1
Hadapsar,Hinjewadi,19,30,4,1,4035,31594,0,28.187955390334572,0.0,0
Hadapsar,Hinjewadi,19,30,4,2,3688,27417,0,26.762798264642083,0.0,0
Hadapsar,Hinjewadi,20,30,4,0,3340,26451,0,28.51005988023952,0.0,1
Hadapsar,Hinjewadi,20,30,4,1,3447,27020,0,28.219321148825063,0.0,0
Hadapsar,Hinjewadi,20,30,4,2,3636,31518,0,31.205940594059406,0.0,0
Hadapsar,Hinjewadi,21,30,4,0,3015,26451,0,31.583283582089553,0.0,1
Hadapsar,Hinjewadi,21,30,4,1,3189,31518,0,35.58005644402634,0.0,0
Hadapsar,Hinjewadi,21,30,4,2,3155,27020,0,30.831061806656102,0.0,0
Hadapsar,Hinjewadi,22,30,4,0,2960,26451,0,32.17013513513514,0.0,1
Hadapsar,Hinjewadi,22,30,4,1,3130,31537,0,36.27258785942492,0.0,0
Hadapsar,Hinjewadi,22,30,4,2,3110,27020,0,31.277170418006428,0.0,0
Hadapsar,Hinjewadi,23,30,4,0,2960,26451,0,32.17013513513514,0.0,1
Hadapsar,Hinjewadi,23,30,4,1,3130,31537,0,36.27258785942492,0.0,0
Hadapsar,Hinjewadi,23,30,4,2,3110,27020,0,31.277170418006428,0.0,0
Hadapsar,Hinjewadi,6,30,5,0,3140,26451,0,30.325987261146498,0.0,1
Hadapsar,Hinjewadi,6,30,5,1,3317,31537,0,34.2276756104914,0.0,0
Hadapsar,Hinjewadi,6,30,5,2,3379,27756,0,29.57135247114531,0.0,0
Hadapsar,Hinjewadi,7,30,5,0,3593,26157,0,26.207959922070692,0.0,1
Hadapsar,Hinjewadi,7,30,5,1,3746,28769,0,27.64773091297384,0.0,0
Hadapsar,Hinjewadi,7,30,5,2,3821,31518,0,29.695053650876734,0.0,0
Hadapsar,Hinjewadi,8,30,5,0,3932,26265,0,24.04730417090539,0.0,1
Hadapsar,Hinjewadi,8,30,5,1,4037,29193,0,26.032895714639583,0.0,0
Hadapsar,Hinjewadi,8,30,5,2,4269,31594,0,26.64286718200984,0.0,0
Hadapsar,Hinjewadi,9,30,5,0,4058,26265,0,23.300640709709217,0.0,1
Hadapsar,Hinjewadi,9,30,5,1,4146,29193,0,25.348480463096962,0.0,0
Hadapsar,Hinjewadi,9,30,5,2,4439,31740,0,25.740932642487046,0.0,0
Hadapsar,Hinjewadi,10,30,5,0,4212,26926,0,23.013675213675214,0.0,1
Hadapsar,Hinjewadi,10,30,5,1,4491,26537,0,21.272144288577152,0.0,0
Hadapsar,Hinjewadi,10,30,5,2,4628,31740,0,24.68971477960242,0.0,0
Hadapsar,Hinjewadi,11,30,5,0,4208,26926,0,23.035551330798476,0.0,1
Hadapsar,Hinjewadi,11,30,5,1,4536,26537,0,21.06111111111111,0.0,0
Hadapsar,Hinjewadi,11,30,5,2,4662,31740,0,24.50965250965251,0.0,0
Hadapsar,Hinjewadi,12,30,5,0,4049,26926,0,23.940133366263275,0.0,1
Hadapsar,Hinjewadi,12,30,5,1,4320,26537,0,22.114166666666666,0.0,0
Hadapsar,Hinjewadi,12,30,5,2,4481,31740,0,25.499665253291674,0.0,0
Hadapsar,Hinjewadi,13,30,5,0,3811,27061,0,25.56273943846759,0.0,1
Hadapsar,Hinjewadi,13,30,5,1,4128,26537,0,23.14273255813953,0.0,0
Hadapsar,Hinjewadi,13,30,5,2,4191,31740,0,27.264137437365786,0.0,0
Hadapsar,Hinjewadi,14,30,5,0,3786,26926,0,25.603169572107763,0.0,1
Hadapsar,Hinjewadi,14,30,5,1,4089,31740,0,27.94424064563463,0.0,0
Hadapsar,Hinjewadi,14,30,5,2,4117,26410,0,23.093514695166384,0.0,0
Hadapsar,Hinjewadi,15,30,5,0,3966,26926,0,24.441149773071103,0.0,1
Hadapsar,Hinjewadi,15,30,5,1,4235,31740,0,26.98087367178276,0.0,0
Hadapsar,Hinjewadi,15,30,5,2,4331,26225,0,21.798660817363196,0.0,0
Hadapsar,Hinjewadi,16,30,5,0,4352,27939,0,23.11130514705882,0.0,1
Hadapsar,Hinjewadi,16,30,5,1,4602,31553,0,24.682920469361147,0.0,0
Hadapsar,Hinjewadi,16,30,5,2,4650,26057,0,20.17316129032258,0.0,0
Hadapsar,Hinjewadi,17,30,5,0,4725,27939,0,21.286857142857144,0.0,1
Hadapsar,Hinjewadi,17,30,5,1,4919,31605,0,23.13031103882903,0.0,0
Hadapsar,Hinjewadi,17,30,5,2,4907,26057,0,19.116608926024046,0.0,0
Hadapsar,Hinjewadi,18,30,5,0,4654,27939,0,21.611602922217447,0.0,1
Hadapsar,Hinjewadi,18,30,5,1,4822,26243,0,19.592451265035255,0.0,0
Hadapsar,Hinjewadi,18,30,5,2,4904,31605,0,23.2010603588907,0.0,0
Hadapsar,Hinjewadi,19,30,5,0,4127,26265,0,22.91107341894839,0.0,1
Hadapsar,Hinjewadi,19,30,5,1,4421,31518,0,25.66496267812712,0.0,0
Hadapsar,Hinjewadi,19,30,5,2,4197,28284,0,24.260757684060042,0.0,0
Hadapsar,Hinjewadi,20,30,5,0,3505,26451,0,27.16793152639087,0.0,1
Hadapsar,Hinjewadi,20,30,5,1,3759,31518,0,30.184836392657623,0.0,0
Hadapsar,Hinjewadi,20,30,5,2,3626,27271,0,27.07545504688362,0.0,0
Hadapsar,Hinjewadi,21,30,5,0,3028,26451,0,31.44768824306473,0.0,1
Hadapsar,Hinjewadi,21,30,5,1,3201,31518,0,35.446672914714156,0.0,0
Hadapsar,Hinjewadi,21,30,5,2,3175,27020,0,30.636850393700787,0.0,0
Hadapsar,Hinjewadi,22,30,5,0,2960,26451,0,32.17013513513514,0.0,1
Hadapsar,Hinjewadi,22,30,5,1,3130,31537,0,36.27258785942492,0.0,0
Hadapsar,Hinjewadi,22,30,5,2,3110,27020,0,31.277170418006428,0.0,0
Hadapsar,Hinjewadi,23,30,5,0,2960,26451,0,32.17013513513514,0.0,1
Hadapsar,Hinjewadi,23,30,5,1,3130,31537,0,36.27258785942492,0.0,0
Hadapsar,Hinjewadi,23,30,5,2,3110,27020,0,31.277170418006428,0.0,0
Hadapsar,Hinjewadi,6,30,6,0,3167,26451,0,30.06744553204926,0.0,1
Hadapsar,Hinjewadi,6,30,6,1,3335,31518,0,34.0224287856072,0.0,0
Hadapsar,Hinjewadi,6,30,6,2,3420,27756,0,29.216842105263158,0.0,0
Hadapsar,Hinjewadi,7,30,6,0,3680,26157,0,25.588369565217395,0.0,1
Hadapsar,Hinjewadi,7,30,6,1,3895,31518,0,29.130885750962776,0.0,0
Hadapsar,Hinjewadi,7,30,6,2,3897,28180,0,26.03233256351039,0.0,0
Hadapsar,Hinjewadi,8,30,6,0,4080,26157,0,23.079705882352943,0.0,1
Hadapsar,Hinjewadi,8,30,6,1,4255,29193,0,24.69913043478261,0.0,0
Hadapsar,Hinjewadi,8,30,6,2,4380,31594,0,25.967671232876715,0.0,0
Hadapsar,Hinjewadi,9,30,6,0,4226,26265,0,22.37434926644581,0.0,1
Hadapsar,Hinjewadi,9,30,6,1,4591,31740,0,24.888695273360923,0.0,0
Hadapsar,Hinjewadi,9,30,6,2,4384,29193,0,23.97235401459854,0.0,0
Hadapsar,Hinjewadi,10,30,6,0,4385,26265,0,21.56305587229191,0.0,1
Hadapsar,Hinjewadi,10,30,6,1,4527,29193,0,23.215109343936383,0.0,0
Hadapsar,Hinjewadi,10,30,6,2,4775,34547,0,26.045905759162302,0.0,0
Hadapsar,Hinjewadi,11,30,6,0,4415,26265,0,21.416534541336354,0.0,1
Hadapsar,Hinjewadi,11,30,6,1,4521,29193,0,23.245919044459193,0.0,0
Hadapsar,Hinjewadi,11,30,6,2,4754,34547,0,26.16095919225915,0.0,0
Hadapsar,Hinjewadi,12,30,6,0,4207,26451,0,22.634561445210366,0.0,1
Hadapsar,Hinjewadi,12,30,6,1,4330,29193,0,24.271316397228638,0.0,0
Hadapsar,Hinjewadi,12,30,6,2,4575,31740,0,24.975737704918032,0.0,0
Hadapsar,Hinjewadi,13,30,6,0,3953,29002,0,26.412142676448266,0.0,1
Hadapsar,Hinjewadi,13,30,6,1,4266,31740,0,26.784810126582276,0.0,0
Hadapsar,Hinjewadi,13,30,6,2,4079,28180,0,24.870801667075266,0.0,0
Hadapsar,Hinjewadi,14,30,6,0,3940,27939,0,25.528020304568525,0.0,1
Hadapsar,Hinjewadi,14,30,6,1,4179,31740,0,27.3424264178033,0.0,0
Hadapsar,Hinjewadi,14,30,6,2,4199,26410,0,22.642533936651585,0.0,0
Hadapsar,Hinjewadi,15,30,6,0,4153,27939,0,24.2187334457019,0.0,1
Hadapsar,Hinjewadi,15,30,6,1,4356,31740,0,26.231404958677686,0.0,0
Hadapsar,Hinjewadi,15,30,6,2,4440,26225,0,21.263513513513512,0.0,0
Hadapsar,Hinjewadi,16,30,6,0,4605,27939,0,21.84156351791531,0.0,1
Hadapsar,Hinjewadi,16,30,6,1,4762,31553,0,23.853590928181436,0.0,0
Hadapsar,Hinjewadi,16,30,6,2,4794,26057,0,19.567209011264076,0.0,0
Hadapsar,Hinjewadi,17,30,6,0,5029,27939,0,20.00007953867568,0.0,1
Hadapsar,Hinjewadi,17,30,6,1,5076,31553,0,22.378014184397166,0.0,0
Hadapsar,Hinjewadi,17,30,6,2,5089,26057,0,18.432933778738455,0.0,0
Hadapsar,Hinjewadi,18,30,6,0,4805,25972,0,19.458730489073883,0.0,1
Hadapsar,Hinjewadi,18,30,6,1,4998,31605,0,22.76470588235294,0.0,0
Hadapsar,Hinjewadi,18,30,6,2,4926,28284,0,20.670401948842873,0.0,0
Hadapsar,Hinjewadi,19,30,6,0,4156,25972,0,22.497401347449472,0.0,1
Hadapsar,Hinjewadi,19,30,6,1,4465,31605,0,25.48219484882419,0.0,0
Hadapsar,Hinjewadi,19,30,6,2,4327,27271,0,22.689068638779755,0.0,0
Hadapsar,Hinjewadi,20,30,6,0,3523,26451,0,27.029122906613683,0.0,1
Hadapsar,Hinjewadi,20,30,6,1,3778,31518,0,30.033033350979355,0.0,0
Hadapsar,Hinjewadi,20,30,6,2,3677,27417,0,26.842861028011967,0.0,0
Hadapsar,Hinjewadi,21,30,6,0,3028,26451,0,31.44768824306473,0.0,1
Hadapsar,Hinjewadi,21,30,6,1,3202,31518,0,35.43560274828232,0.0,0
Hadapsar,Hinjewadi,21,30,6,2,3182,27020,0,30.56945317410434,0.0,0
Hadapsar,Hinjewadi,22,30,6,0,2960,26451,0,32.17013513513514,0.0,1
Hadapsar,Hinjewadi,22,30,6,1,3130,31537,0,36.27258785942492,0.0,0
Hadapsar,Hinjewadi,22,30,6,2,3110,27020,0,31.277170418006428,0.0,0
Hadapsar,Hinjewadi,23,30,6,0,2960,26451,0,32.17013513513514,0.0,1
Hadapsar,Hinjewadi,23,30,6,1,3130,31537,0,36.27258785942492,0.0,0
Hadapsar,Hinjewadi,23,30,6,2,3110,27020,0,31.277170418006428,0.0,0
Hadapsar,Kothrud,6,30,0,0,1910,15419,0,29.061989528795813,0.0,1
Hadapsar,Kothrud,6,30,0,1,2231,16684,0,26.921739130434787,0.0,0
Hadapsar,Kothrud,6,30,0,2,2265,19838,0,31.53059602649007,0.0,0
Hadapsar,Kothrud,7,30,0,0,2227,15419,0,24.925190839694658,0.0,1
Hadapsar,Kothrud,7,30,0,1,2539,16684,0,23.65592753052383,0.0,0
Hadapsar,Kothrud,7,30,0,2,2695,16097,0,21.50248608534323,0.0,0
Hadapsar,Kothrud,8,30,0,0,2566,15506,0,21.75432579890881,0.0,1
Hadapsar,Kothrud,8,30,0,1,2849,16684,0,21.081923481923482,0.0,0
Hadapsar,Kothrud,8,30,0,2,2887,15684,0,19.557464496016625,0.0,0
Hadapsar,Kothrud,9,30,0,0,2705,15641,0,20.81611829944547,0.0,1
Hadapsar,Kothrud,9,30,0,1,3024,16684,0,19.861904761904764,0.0,0
Hadapsar,Kothrud,9,30,0,2,3025,15684,0,18.665256198347105,0.0,0
Hadapsar,Kothrud,10,30,0,0,2870,15641,0,19.61937282229965,0.0,1
Hadapsar,Kothrud,10,30,0,1,3257,16684,0,18.44101934295364,0.0,0
Hadapsar,Kothrud,10,30,0,2,3240,15684,0,17.426666666666666,0.0,0
Hadapsar,Kothrud,11,30,0,0,2946,15641,0,19.113238289205704,0.0,1
Hadapsar,Kothrud,11,30,0,1,3397,16684,0,17.68101265822785,0.0,0
Hadapsar,Kothrud,11,30,0,2,3394,15684,0,16.635945786682377,0.0,0
Hadapsar,Kothrud,12,30,0,0,2861,15641,0,19.681090527787486,0.0,1
Hadapsar,Kothrud,12,30,0,1,3316,16684,0,18.112907117008444,0.0,0
Hadapsar,Kothrud,12,30,0,2,3356,19838,0,21.280333730631707,0.0,0
Hadapsar,Kothrud,13,30,0,0,2669,15641,0,21.096890221056576,0.0,1
Hadapsar,Kothrud,13,30,0,1,3110,19838,0,22.963601286173635,0.0,0
Hadapsar,Kothrud,13,30,0,2,3183,16684,0,18.869745523091424,0.0,0
Hadapsar,Kothrud,14,30,0,0,2600,15641,0,21.656769230769232,0.0,1
Hadapsar,Kothrud,14,30,0,1,3084,19838,0,23.157198443579766,0.0,0
Hadapsar,Kothrud,14,30,0,2,3176,16684,0,18.91133501259446,0.0,0
Hadapsar,Kothrud,15,30,0,0,2684,15641,0,20.97898658718331,0.0,1
Hadapsar,Kothrud,15,30,0,1,3264,16684,0,18.401470588235295,0.0,0
Hadapsar,Kothrud,15,30,0,2,3252,19838,0,21.96088560885609,0.0,0
Hadapsar,Kothrud,16,30,0,0,2927,15454,0,19.007311240177657,0.0,1
Hadapsar,Kothrud,16,30,0,1,3458,16684,0,17.369115095430885,0.0,0
Hadapsar,Kothrud,16,30,0,2,3463,17307,0,17.991683511406293,0.0,0
Hadapsar,Kothrud,17,30,0,0,3162,15506,0,17.653889943074006,0.0,1
Hadapsar,Kothrud,17,30,0,1,3624,16684,0,16.573509933774837,0.0,0
Hadapsar,Kothrud,17,30,0,2,3861,18123,0,16.897902097902097,0.0,0
Hadapsar,Kothrud,18,30,0,0,3150,15506,0,17.72114285714286,0.0,1
Hadapsar,Kothrud,18,30,0,1,3501,16684,0,17.155784061696657,0.0,0
Hadapsar,Kothrud,18,30,0,2,3692,15684,0,15.2931744312026,0.0,0
Hadapsar,Kothrud,19,30,0,0,2813,15506,0,19.84415215072876,0.0,1
Hadapsar,Kothrud,19,30,0,1,3075,16684,0,19.532487804878052,0.0,0
Hadapsar,Kothrud,19,30,0,2,3222,15684,0,17.524022346368714,0.0,0
Hadapsar,Kothrud,20,30,0,0,2340,15419,0,23.72153846153846,0.0,1
Hadapsar,Kothrud,20,30,0,1,2602,16684,0,23.083166794773256,0.0,0
Hadapsar,Kothrud,20,30,0,2,2699,19838,0,26.460466839570213,0.0,0
Hadapsar,Kothrud,21,30,0,0,1891,15419,0,29.353992596509787,0.0,1
Hadapsar,Kothrud,21,30,0,1,2181,16684,0,27.538927097661624,0.0,0
Hadapsar,Kothrud,21,30,0,2,2225,19838,0,32.09743820224719,0.0,0
Hadapsar,Kothrud,22,30,0,0,1816,15438,0,30.60396475770925,0.0,1
Hadapsar,Kothrud,22,30,0,1,2124,16684,0,28.27796610169492,0.0,0
Hadapsar,Kothrud,22,30,0,2,2155,19838,0,33.1400464037123,0.0,0
Hadapsar,Kothrud,23,30,0,0,1816,15438,0,30.60396475770925,0.0,1
Hadapsar,Kothrud,23,30,0,1,2124,16684,0,28.27796610169492,0.0,0
Hadapsar,Kothrud,23,30,0,2,2155,19838,0,33.1400464037123,0.0,0
Hadapsar,Kothrud,6,30,1,0,1909,15419,0,29.077213200628606,0.0,1
Hadapsar,Kothrud,6,30,1,1,2220,16684,0,27.055135135135135,0.0,0
Hadapsar,Kothrud,6,30,1,2,2253,19838,0,31.698535286284955,0.0,0
Hadapsar,Kothrud,7,30,1,0,2215,15419,0,25.06022573363431,0.0,1
Hadapsar,Kothrud,7,30,1,1,2495,16684,0,24.07310621242485,0.0,0
Hadapsar,Kothrud,7,30,1,2,2561,19838,0,27.886294416243658,0.0,0
Hadapsar,Kothrud,8,30,1,0,2549,15495,0,21.883876029815614,0.0,1
Hadapsar,Kothrud,8,30,1,1,2782,16684,0,21.589647735442128,0.0,0
Hadapsar,Kothrud,8,30,1,2,2867,19838,0,24.909940704569237,0.0,0
Hadapsar,Kothrud,9,30,1,0,2687,15641,0,20.95556382582806,0.0,1
Hadapsar,Kothrud,9,30,1,1,2949,16684,0,20.36703967446592,0.0,0
Hadapsar,Kothrud,9,30,1,2,2994,19838,0,23.853306613226454,0.0,0
Hadapsar,Kothrud,10,30,1,0,2863,15641,0,19.66734194900454,0.0,1
Hadapsar,Kothrud,10,30,1,1,3171,16684,0,18.941154210028383,0.0,0
Hadapsar,Kothrud,10,30,1,2,3189,19838,0,22.394731890874883,0.0,0
Hadapsar,Kothrud,11,30,1,0,2939,15641,0,19.158761483497788,0.0,1
Hadapsar,Kothrud,11,30,1,1,3294,19838,0,21.680874316939892,0.0,0
Hadapsar,Kothrud,11,30,1,2,3312,16684,0,18.13478260869565,0.0,0
Hadapsar,Kothrud,12,30,1,0,2849,15641,0,19.763987363987365,0.0,1
Hadapsar,Kothrud,12,30,1,1,3229,19838,0,22.117311861257356,0.0,0
Hadapsar,Kothrud,12,30,1,2,3258,16684,0,18.4353591160221,0.0,0
Hadapsar,Kothrud,13,30,1,0,2652,15641,0,21.23212669683258,0.0,1
Hadapsar,Kothrud,13,30,1,1,3049,19838,0,23.423023942276156,0.0,0
Hadapsar,Kothrud,13,30,1,2,3130,16684,0,19.18926517571885,0.0,0
Hadapsar,Kothrud,14,30,1,0,2580,15641,0,21.824651162790698,0.0,1
Hadapsar,Kothrud,14,30,1,1,3029,19838,0,23.577682403433478,0.0,0
Hadapsar,Kothrud,14,30,1,2,3109,16684,0,19.31888066902541,0.0,0
Hadapsar,Kothrud,15,30,1,0,2662,15641,0,21.15236664162284,0.0,1
Hadapsar,Kothrud,15,30,1,1,3165,19838,0,22.564549763033177,0.0,0
Hadapsar,Kothrud,15,30,1,2,3200,16868,0,18.976499999999998,0.0,0
Hadapsar,Kothrud,16,30,1,0,2889,15454,0,19.257320872274143,0.0,1
Hadapsar,Kothrud,16,30,1,1,3373,16684,0,17.806818855618143,0.0,0
Hadapsar,Kothrud,16,30,1,2,3441,17307,0,18.10671316477768,0.0,0
Hadapsar,Kothrud,17,30,1,0,3099,15454,0,17.95237173281704,0.0,1
Hadapsar,Kothrud,17,30,1,1,3520,16684,0,17.06318181818182,0.0,0
Hadapsar,Kothrud,17,30,1,2,3682,17307,0,16.921564367191742,0.0,0
Hadapsar,Kothrud,18,30,1,0,3100,15506,0,18.006967741935483,0.0,1
Hadapsar,Kothrud,18,30,1,1,3422,16684,0,17.551841028638222,0.0,0
Hadapsar,Kothrud,18,30,1,2,3592,15684,0,15.71893095768374,0.0,0
Hadapsar,Kothrud,19,30,1,0,2792,15506,0,19.993409742120345,0.0,1
Hadapsar,Kothrud,19,30,1,1,3048,16684,0,19.705511811023623,0.0,0
Hadapsar,Kothrud,19,30,1,2,3211,19838,0,22.241295546558707,0.0,0
Hadapsar,Kothrud,20,30,1,0,2323,15419,0,23.895135600516575,0.0,1
Hadapsar,Kothrud,20,30,1,1,2596,16684,0,23.136517719568566,0.0,0
Hadapsar,Kothrud,20,30,1,2,2659,19838,0,26.85851823993983,0.0,0
Hadapsar,Kothrud,21,30,1,0,1889,15419,0,29.385071466384332,0.0,1
Hadapsar,Kothrud,21,30,1,1,2182,16684,0,27.526306141154905,0.0,0
Hadapsar,Kothrud,21,30,1,2,2221,19838,0,32.15524538496173,0.0,0
Hadapsar,Kothrud,22,30,1,0,1816,15438,0,30.60396475770925,0.0,1
Hadapsar,Kothrud,22,30,1,1,2124,16684,0,28.27796610169492,0.0,0
Hadapsar,Kothrud,22,30,1,2,2157,19838,0,33.109318497913776,0.0,0
Hadapsar,Kothrud,23,30,1,0,1816,15438,0,30.60396475770925,0.0,1
Hadapsar,Kothrud,23,30,1,1,2124,16684,0,28.27796610169492,0.0,0
Hadapsar,Kothrud,23,30,1,2,2157,19838,0,33.109318497913776,0.0,0
Hadapsar,Kothrud,6,30,2,0,1908,15419,0,29.09245283018868,0.0,1
Hadapsar,Kothrud,6,30,2,1,2217,16684,0,27.09174560216509,0.0,0
Hadapsar,Kothrud,6,30,2,2,2246,19838,0,31.7973285841496,0.0,0
Hadapsar,Kothrud,7,30,2,0,2204,15419,0,25.18529945553539,0.0,1
Hadapsar,Kothrud,7,30,2,1,2478,16684,0,24.238256658595642,0.0,0
Hadapsar,Kothrud,7,30,2,2,2533,19838,0,28.194551914725626,0.0,0
Hadapsar,Kothrud,8,30,2,0,2530,15495,0,22.048221343873518,0.0,1
Hadapsar,Kothrud,8,30,2,1,2756,16684,0,21.793323657474602,0.0,0
Hadapsar,Kothrud,8,30,2,2,2813,19838,0,25.38812655527906,0.0,0
Hadapsar,Kothrud,9,30,2,0,2665,15641,0,21.128555347091933,0.0,1
Hadapsar,Kothrud,9,30,2,1,2923,16684,0,20.548203900102635,0.0,0
Hadapsar,Kothrud,9,30,2,2,2916,19838,0,24.49135802469136,0.0,0
Hadapsar,Kothrud,10,30,2,0,2829,15641,0,19.903711558854717,0.0,1
Hadapsar,Kothrud,10,30,2,1,3102,19838,0,23.022823984526113,0.0,0
Hadapsar,Kothrud,10,30,2,2,3151,16684,0,19.061377340526818,0.0,0
Hadapsar,Kothrud,11,30,2,0,2929,15641,0,19.224172072379652,0.0,1
Hadapsar,Kothrud,11,30,2,1,3248,19838,0,21.98793103448276,0.0,0
Hadapsar,Kothrud,11,30,2,2,3314,16684,0,18.123838261919133,0.0,0
Hadapsar,Kothrud,12,30,2,0,2873,15641,0,19.59888618169161,0.0,1
Hadapsar,Kothrud,12,30,2,1,3248,19838,0,21.98793103448276,0.0,0
Hadapsar,Kothrud,12,30,2,2,3282,16684,0,18.30054844606947,0.0,0
Hadapsar,Kothrud,13,30,2,0,2686,15641,0,20.96336559940432,0.0,1
Hadapsar,Kothrud,13,30,2,1,3123,19838,0,22.868011527377522,0.0,0
Hadapsar,Kothrud,13,30,2,2,3171,16684,0,18.941154210028383,0.0,0
Hadapsar,Kothrud,14,30,2,0,2602,15641,0,21.64012298232129,0.0,1
Hadapsar,Kothrud,14,30,2,1,3115,19838,0,22.92674157303371,0.0,0
Hadapsar,Kothrud,14,30,2,2,3155,16868,0,19.247163232963548,0.0,0
Hadapsar,Kothrud,15,30,2,0,2677,15641,0,21.033843855061637,0.0,1
Hadapsar,Kothrud,15,30,2,1,3209,16684,0,18.71685883452789,0.0,0
Hadapsar,Kothrud,15,30,2,2,3256,19838,0,21.933906633906634,0.0,0
Hadapsar,Kothrud,16,30,2,0,2910,15454,0,19.118350515463916,0.0,1
Hadapsar,Kothrud,16,30,2,1,3381,16684,0,17.764685004436558,0.0,0
Hadapsar,Kothrud,16,30,2,2,3455,17307,0,18.033342981186685,0.0,0
Hadapsar,Kothrud,17,30,2,0,3115,15454,0,17.86016051364366,0.0,1
Hadapsar,Kothrud,17,30,2,1,3518,16684,0,17.072882319499715,0.0,0
Hadapsar,Kothrud,17,30,2,2,3730,17307,0,16.70380697050938,0.0,0
Hadapsar,Kothrud,18,30,2,0,3126,15506,0,17.857197696737046,0.0,1
Hadapsar,Kothrud,18,30,2,1,3426,16684,0,17.531348511383538,0.0,0
Hadapsar,Kothrud,18,30,2,2,3606,15684,0,15.657903494176372,0.0,0
Hadapsar,Kothrud,19,30,2,0,2822,15506,0,19.78086463501063,0.0,1
Hadapsar,Kothrud,19,30,2,1,3055,16684,0,19.66036006546645,0.0,0
Hadapsar,Kothrud,19,30,2,2,3248,19838,0,21.98793103448276,0.0,0
Hadapsar,Kothrud,20,30,2,0,2352,15438,0,23.629591836734694,0.0,1
Hadapsar,Kothrud,20,30,2,1,2604,16684,0,23.065437788018432,0.0,0
